participant_id,concrete_value,abstract_value,pair_difference,concrete_question_id,abstract_question_id,word_count_difference,enem_correctness_difference
PID021,-7.841767953842321e-08,-2.751322018852372e-07,1.96714522346814e-07,2017_CH_47,2020_LC_31,-65.0,0.08002142295143949
PID022,-2.745389067565437e-07,-1.2040377976662625e-08,-2.6249852877988106e-07,2017_CH_47,2020_LC_31,-65.0,0.08002142295143949
PID023,1.836874446650149e-07,4.6025684734668174e-08,1.3766175993034674e-07,2017_CH_47,2020_LC_31,-65.0,0.08002142295143949
PID024,3.0012463968158725e-07,7.727405849367291e-09,2.9239723383221995e-07,2017_CH_47,2020_LC_31,-65.0,0.08002142295143949
PID025,-5.080954254810338e-08,4.1277727816578887e-08,-9.208727036468228e-08,2017_CH_47,2020_LC_31,-65.0,0.08002142295143949
PID026,-1.1153289519126385e-07,-2.2726528077897263e-08,-8.880636711336659e-08,2017_CH_47,2020_LC_31,-65.0,0.08002142295143949
PID027,3.927272985450473e-08,3.068071558492798e-09,3.620465829601193e-08,2017_CH_47,2020_LC_31,-65.0,0.08002142295143949
PID028,-3.9673373808697074e-08,1.1088534816372358e-07,-1.5055872197242065e-07,2017_CH_47,2020_LC_31,-65.0,0.08002142295143949
PID029,6.477168884946836e-08,-6.139173377674137e-08,1.2616342262620975e-07,2017_CH_47,2020_LC_31,-65.0,0.08002142295143949
PID030,-7.881024149751507e-08,-2.659375881343976e-07,1.8712734663688253e-07,2017_CH_47,2020_LC_31,-65.0,0.08002142295143949
PID031,-2.0302705361044523e-07,4.0644256780351184e-08,-2.4367131039079644e-07,2017_CH_47,2020_LC_31,-65.0,0.08002142295143949
PID032,-1.8830614057278596e-07,1.2382352419899912e-07,-3.1212966477178506e-07,2017_CH_47,2020_LC_31,-65.0,0.08002142295143949
PID033,-1.0147401249001262e-08,1.1179950492166267e-07,-1.2194690617066393e-07,2017_CH_47,2020_LC_31,-65.0,0.08002142295143949
PID034,-1.0076237166911973e-07,-4.0984620476016976e-08,-5.977775119310275e-08,2017_CH_47,2020_LC_31,-65.0,0.08002142295143949
PID035,5.859093175828031e-07,-5.862605972729209e-07,1.172169914855724e-06,2017_CH_47,2020_LC_31,-65.0,0.08002142295143949
PID036,-2.656580795426712e-07,-1.1253398414185937e-07,-1.5312409540081185e-07,2017_CH_47,2020_LC_31,-65.0,0.08002142295143949
PID038,2.3262742234957405e-07,2.6720830808812157e-08,2.059065915407619e-07,2017_CH_47,2020_LC_31,-65.0,0.08002142295143949
PID001,1.163212429873775e-07,-9.411022250872677e-08,2.1043146549610427e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID002,-1.4016636564426338e-07,-1.9924867440804414e-07,5.908230876378076e-08,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID003,-1.556653258707068e-07,1.973195922380515e-07,-3.5298491810875826e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID004,1.7708968486555524e-08,2.2412040616630743e-08,-4.703072130075219e-09,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID005,-3.9623180178984686e-07,2.644920021973308e-07,-6.607238039871777e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID007,-1.833161434547141e-07,-1.286442160730752e-07,-5.4671927381638875e-08,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID008,2.0480575922343373e-07,3.6215344401573093e-07,-1.573476847922972e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID009,-1.862334576257301e-07,4.111981497458877e-07,-5.974316073716178e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID010,4.8906744681761454e-08,1.2753461283625652e-07,-7.862786815449507e-08,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID011,1.8205971416750746e-07,-3.959738828483066e-07,5.78033597015814e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID012,-8.538932266299467e-08,-2.1773960631845447e-07,1.3235028365545978e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID013,-4.463137864443777e-08,1.4999504091090588e-08,-5.963088273552836e-08,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID014,-4.945487596405788e-07,-1.903185445976437e-07,-3.0423021504293505e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID015,-5.452143392745739e-07,1.3372977332926838e-07,-6.789441126038423e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID016,-4.799689921356401e-08,3.215841301760895e-07,-3.695810293896535e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID017,-9.952679004567569e-08,7.27536475785835e-08,-1.722804376242592e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID018,-2.0197527374768378e-07,-9.604340555416292e-08,-1.0593186819352086e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID019,7.610010541959557e-08,-2.1694769958022954e-07,2.930478049998251e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID020,-1.8196603146727246e-07,6.59611587033914e-08,-2.4792719017066385e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID021,-7.841767953842321e-08,-2.3649268080900175e-07,1.5807500127057856e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID022,-2.745389067565437e-07,-2.824333894072488e-07,7.894482650705115e-09,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID023,1.836874446650149e-07,-2.3333893790327605e-07,4.1702638256829095e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID024,3.0012463968158725e-07,3.01766356220529e-07,-1.6417165389417439e-09,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID025,-5.080954254810338e-08,8.477788836329027e-08,-1.3558743091139364e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID026,-1.1153289519126385e-07,-2.2437555565113225e-07,1.128426604598684e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID027,3.927272985450473e-08,2.810997675261201e-07,-2.418270376716154e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID028,-3.9673373808697074e-08,-9.918367111354501e-08,5.951029730484794e-08,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID029,6.477168884946836e-08,-3.149911520164327e-07,3.7976284086590107e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID030,-7.881024149751507e-08,-3.8267040710906425e-07,3.038601656115492e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID031,-2.0302705361044523e-07,1.5742223284784233e-07,-3.604492864582875e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID032,-1.8830614057278596e-07,-9.090346660560329e-08,-9.740267396718267e-08,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID033,-1.0147401249001262e-08,-1.866420477547605e-08,8.516803526474789e-09,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID034,-1.0076237166911973e-07,4.374385742297145e-07,-5.382009458988342e-07,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID035,5.859093175828031e-07,-5.460018225964135e-07,1.1319111401792166e-06,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID036,-2.656580795426712e-07,-2.3394179114484158e-07,-3.171628839782965e-08,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID038,2.3262742234957405e-07,1.804420478575567e-07,5.2185374492017345e-08,2017_CH_47,2021_CH_51,6.0,0.058901186335785394
PID001,1.163212429873775e-07,1.4738391793951498e-07,-3.106267495213748e-08,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID002,-1.4016636564426338e-07,7.675914965186638e-08,-2.1692551529612977e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID003,-1.556653258707068e-07,-1.8177821290870973e-07,2.611288703800293e-08,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID004,1.7708968486555524e-08,-1.266755253228093e-07,1.4438449380936483e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID005,-3.9623180178984686e-07,-3.3246368178735304e-08,-3.6298543361111156e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID007,-1.833161434547141e-07,2.6111778251070394e-08,-2.0942792170578448e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID008,2.0480575922343373e-07,2.422284227573012e-07,-3.7422663533867475e-08,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID009,-1.862334576257301e-07,4.140869934899148e-08,-2.2764215697472158e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID010,4.8906744681761454e-08,7.970134371699836e-08,-3.079459903523691e-08,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID011,1.8205971416750746e-07,-6.9248586439063106e-09,1.8898457281141376e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID012,-8.538932266299467e-08,1.1560372908270513e-08,-9.694969557126518e-08,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID013,-4.463137864443777e-08,-5.322069158818038e-08,8.589312943742608e-09,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID014,-4.945487596405788e-07,-3.96389787328453e-07,-9.815897231212577e-08,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID015,-5.452143392745739e-07,-1.3909548995104625e-07,-4.061188493235276e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID016,-4.799689921356401e-08,-9.50308418731477e-08,4.7033942659583693e-08,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID017,-9.952679004567569e-08,-1.454612517879997e-07,4.5934461742324e-08,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID018,-2.0197527374768378e-07,-9.789274570948409e-08,-1.0408252803819969e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID019,7.610010541959557e-08,-4.434404868636528e-08,1.2044415410596085e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID020,-1.8196603146727246e-07,6.930103528428588e-09,-1.8889613499570106e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID021,-7.841767953842321e-08,-1.7258951015587466e-07,9.417183061745145e-08,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID022,-2.745389067565437e-07,-1.3461854593516414e-07,-1.3992036082137956e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID023,1.836874446650149e-07,-3.610942102025474e-07,5.447816548675623e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID024,3.0012463968158725e-07,3.663545095231664e-08,2.634891887292706e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID025,-5.080954254810338e-08,1.9911312951429777e-07,-2.4992267206240114e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID026,-1.1153289519126385e-07,8.799207414164417e-09,-1.2033210260542826e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID027,3.927272985450473e-08,-1.2616033992744684e-07,1.6543306978195158e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID028,-3.9673373808697074e-08,2.478092612313008e-07,-2.8748263503999786e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID029,6.477168884946836e-08,1.9030243215116021e-07,-1.2553074330169184e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID030,-7.881024149751507e-08,9.877283603555829e-08,-1.7758307753307338e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID031,-2.0302705361044523e-07,-2.037298235896677e-07,7.027699792224829e-10,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID032,-1.8830614057278596e-07,2.075496442925714e-07,-3.9585578486535735e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID033,-1.0147401249001262e-08,5.267362103625168e-08,-6.282102228525295e-08,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID034,-1.0076237166911973e-07,-5.373623431952965e-07,4.3659997152617674e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID035,5.859093175828031e-07,7.756133855522637e-07,-1.8970406796946054e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID036,-2.656580795426712e-07,-2.1936305343144318e-07,-4.6295026111228046e-08,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID038,2.3262742234957405e-07,4.122963055960997e-08,1.9139779178996406e-07,2017_CH_47,2021_CH_57,18.0,0.22367155439279496
PID001,1.163212429873775e-07,-5.37424176241253e-08,1.700636606115028e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID002,-1.4016636564426338e-07,-5.3274024683731896e-08,-8.68923409605315e-08,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID003,-1.556653258707068e-07,3.1493547588213065e-08,-1.8715887345891986e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID004,1.7708968486555524e-08,6.320326589303255e-08,-4.5494297406477025e-08,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID005,-3.9623180178984686e-07,1.0053947673211658e-06,-1.4016265691110125e-06,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID007,-1.833161434547141e-07,-5.3823033096519364e-08,-1.2949311035819473e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID008,2.0480575922343373e-07,-6.126577525772962e-07,8.174635118007299e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID009,-1.862334576257301e-07,-8.107008299529028e-08,-1.0516337463043981e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID010,4.8906744681761454e-08,-7.450416185423482e-08,1.2341090653599628e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID011,1.8205971416750746e-07,-2.521355513353635e-07,4.3419526550287095e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID012,-8.538932266299467e-08,1.4710206997343321e-07,-2.324913926364279e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID013,-4.463137864443777e-08,-1.9562366354750246e-07,1.5099228490306468e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID014,-4.945487596405788e-07,3.076665065019007e-07,-8.022152661424794e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID015,-5.452143392745739e-07,-1.0131872204213549e-08,-5.350824670703604e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID016,-4.799689921356401e-08,1.2588111969861358e-07,-1.738780189121776e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID017,-9.952679004567569e-08,2.677605289254688e-07,-3.6728731897114446e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID018,-2.0197527374768378e-07,-1.595437907844209e-07,-4.243148296326288e-08,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID019,7.610010541959557e-08,-1.4803551014883506e-07,2.2413561556843062e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID020,-1.8196603146727246e-07,1.986568005686131e-07,-3.8062283203588554e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID021,-7.841767953842321e-08,1.9933141851759773e-07,-2.777490980560209e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID022,-2.745389067565437e-07,3.6628381902658186e-07,-6.408227257831256e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID023,1.836874446650149e-07,-1.756965671789843e-07,3.593840118439992e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID024,3.0012463968158725e-07,-1.481573999544989e-07,4.4828203963608614e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID025,-5.080954254810338e-08,-4.838173595202337e-07,4.330078169721303e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID026,-1.1153289519126385e-07,-2.486236992150172e-07,1.3709080402375332e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID027,3.927272985450473e-08,-9.104454062918845e-08,1.3031727048369318e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID028,-3.9673373808697074e-08,-1.2753664237002744e-08,-2.691970957169433e-08,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID029,6.477168884946836e-08,-1.4595896189213921e-08,7.936758503868229e-08,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID030,-7.881024149751507e-08,3.18856864788676e-07,-3.9766710628619107e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID031,-2.0302705361044523e-07,-2.840994090708292e-08,-1.746171127033623e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID032,-1.8830614057278596e-07,1.858370292748126e-07,-3.741431698475986e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID033,-1.0147401249001262e-08,-7.906354371392906e-08,6.89161424649278e-08,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID034,-1.0076237166911973e-07,-4.253573448365177e-07,3.2459497316739797e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID035,5.859093175828031e-07,-1.1574748394743849e-07,7.016568015302417e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID036,-2.656580795426712e-07,1.230543636629364e-07,-3.887124432056076e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID038,2.3262742234957405e-07,-6.837430591385876e-08,3.0100172826343284e-07,2017_CH_47,2021_CH_65,-8.0,-0.1586839962731572
PID001,1.163212429873775e-07,1.0676802892598257e-07,9.553214061394922e-09,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID002,-1.4016636564426338e-07,-3.745422382737056e-08,-1.0271214181689282e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID003,-1.556653258707068e-07,3.15243805712266e-07,-4.7090913158297275e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID004,1.7708968486555524e-08,-2.316549921422007e-07,2.4936396062875623e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID005,-3.9623180178984686e-07,-1.2531660959082866e-07,-2.709151921990182e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID007,-1.833161434547141e-07,-1.1831580139682757e-07,-6.500034205788652e-08,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID008,2.0480575922343373e-07,2.2765571186843434e-07,-2.2849952645000615e-08,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID009,-1.862334576257301e-07,-2.3166835812555938e-07,4.543490049982929e-08,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID010,4.8906744681761454e-08,1.59535231857903e-08,3.2953221495971154e-08,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID011,1.8205971416750746e-07,2.274342245235816e-08,1.593162917151493e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID012,-8.538932266299467e-08,-4.551237057601587e-07,3.6973438309716403e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID013,-4.463137864443777e-08,-4.079407377174146e-08,-3.837304872696313e-09,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID014,-4.945487596405788e-07,6.863553247727395e-08,-5.631842921178527e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID015,-5.452143392745739e-07,-5.883044588541707e-07,4.3090119579596805e-08,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID016,-4.799689921356401e-08,-4.353165499508116e-08,-4.46524421848285e-09,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID017,-9.952679004567569e-08,-2.3018884523829802e-07,1.3066205519262233e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID018,-2.0197527374768378e-07,-4.4642192665926304e-08,-1.5733308108175747e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID019,7.610010541959557e-08,-3.758614712544233e-07,4.519615766740189e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID020,-1.8196603146727246e-07,5.8345948859579036e-08,-2.403119803268515e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID021,-7.841767953842321e-08,-9.212471851683852e-08,1.3707038978415312e-08,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID022,-2.745389067565437e-07,1.5122958853719298e-07,-4.257684952937367e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID023,1.836874446650149e-07,-2.47021248932426e-07,4.307086935974409e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID024,3.0012463968158725e-07,1.567305535157351e-07,1.4339408616585216e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID025,-5.080954254810338e-08,-3.893193617648671e-08,-1.187760637161667e-08,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID026,-1.1153289519126385e-07,-5.7353347479522576e-08,-5.4179547711741275e-08,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID027,3.927272985450473e-08,-2.2403837075734558e-07,2.633111006118503e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID028,-3.9673373808697074e-08,1.549454077825603e-07,-1.9461878159125738e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID029,6.477168884946836e-08,1.1970710854254106e-07,-5.49354196930727e-08,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID030,-7.881024149751507e-08,-5.884937179998671e-07,5.09683476502352e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID031,-2.0302705361044523e-07,-4.623979779218251e-07,2.593709243113799e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID032,-1.8830614057278596e-07,-1.2129394381147425e-07,-6.701219676131172e-08,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID033,-1.0147401249001262e-08,-2.6278311626375616e-07,2.526357150147549e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID034,-1.0076237166911973e-07,-5.5324230055463684e-08,-4.543814161365605e-08,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID035,5.859093175828031e-07,-4.3451120323474964e-07,1.0204205208175527e-06,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID036,-2.656580795426712e-07,-2.799215251894498e-07,1.4263445646778556e-08,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID038,2.3262742234957405e-07,-1.67542089146398e-07,4.0016951149597203e-07,2017_CH_47,2021_CH_83,-58.0,0.09316941972601944
PID001,1.163212429873775e-07,2.497604948482099e-07,-1.3343925186083243e-07,2017_CH_47,2021_CH_86,2.0,-0.027924565943499347
PID002,-1.4016636564426338e-07,-2.844448984612169e-07,1.4427853281695352e-07,2017_CH_47,2021_CH_86,2.0,-0.027924565943499347
PID003,-1.556653258707068e-07,-7.280914952046671e-07,5.724261693339603e-07,2017_CH_47,2021_CH_86,2.0,-0.027924565943499347
PID004,1.7708968486555524e-08,4.3470074625574773e-07,-4.169917777691922e-07,2017_CH_47,2021_CH_86,2.0,-0.027924565943499347
PID005,-3.9623180178984686e-07,-2.671345598441044e-07,-1.2909724194574247e-07,2017_CH_47,2021_CH_86,2.0,-0.027924565943499347
